0 0 1
0.330693963535768 0.324699470450053 0.945817246863632
0.661387927071535 0.614212718398297 0.789140518354155
0.992081890607303 0.837166490724379 0.546948168050651
1.32277585414307 0.969400285953093 0.245485494266038
1.65346981767884 0.996584519560324 -0.0825793451714372
1.98416378121461 0.915773356910182 -0.401695434657808
2.31485774475037 0.73572394026826 -0.677281594126741
2.64555170828614 0.475947416677668 -0.879473786510897
2.97624567182191 0.164594602539138 -0.986361349603779
3.30693963535768 -0.164594594066566 -0.986361356378337
3.63763359889344 -0.475947415897118 -0.879473804970081
3.96832756242921 -0.735723953304151 -0.677281619001619
4.29902152596498 -0.915773387001139 -0.401695458200177
4.62971548950075 -0.99658456620419 -0.0825793585409939
4.96040945303652 -0.969400344662399 0.245485499362189
5.29110341657228 -0.837166553451175 0.54694819771767
5.62179738010805 -0.614212774588967 0.789140575126445
5.95249134364382 -0.324699508596002 0.945817328807173
6.28318530717959 -9.47207115520321E-09 1.00
